cause,classe,arrondissement,item,nom_doc,url,adresse,code_postal,erreurs,nom_txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,9 rue Clovis Hugues,9 rue Clovis Hugues,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_9-rue-clovis-hugues-13003_2020_02227_vdm.pdf,9 rue Clovis Hugues,13003.0,True,po_9-rue-clovis-hugues-13003_2020_02227_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,11 rue Kléber : Main levée du 25/09/2020,Main levée du 25/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_11-rue-kleber-13011_2020_02228_vdm.pdf,11 rue Kléber,13003.0,True,ml_11-rue-kleber-13011_2020_02228_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,9 rue François Barbini,9 rue François Barbini,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi-9-rue_francois-barbini-13003-2020_02402_vdm.pdf,9 rue François Barbini,13003.0,True,pi-9-rue_francois-barbini-13003-2020_02402_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,52 rue François Barbini,52 rue François Barbini,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_52-rue-francois-barbini-13003_2020_02467_vdm.pdf,52 rue François Barbini,13003.0,True,po_52-rue-francois-barbini-13003_2020_02467_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,22 rue de Séry,22 rue de Séry,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_22-rue-sery-13003_2020_02824_vdm.pdf,22 rue de Séry,13003.0,True,pi_22-rue-sery-13003_2020_02824_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,103 avenue Roger Salengro,103 avenue Roger Salengro,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/103-avenue-roger-salengro-13003-2020_02856.pdf,103 avenue Roger Salengro,13003.0,True,103-avenue-roger-salengro-13003-2020_02856.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,8 rue Chanterac,8 rue Chanterac,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_8-rue-chanterac-13003_2020_02879_vdm.pdf,8 rue Chanterac,13003.0,True,pi_8-rue-chanterac-13003_2020_02879_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,7 traverse Sainte-Marie Arrêté de péril ordinaire du 31/12/2020,Arrêté de péril ordinaire du 31/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/7-traverse-saint-marie-13003_po-2020_03138.pdf,7 traverse Sainte-Marie,13003.0,True,7-traverse-saint-marie-13003_po-2020_03138.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,9 traverse Sainte-Marie Arrtêté de péril ordinaire du 18/12/2020,Arrtêté de péril ordinaire du 18/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_9-traverse-sainte-marie-13003_2020_03058_vdm.pdf,9 traverse Sainte-Marie Arrtêté de péril ordinaire du 18/12/2020,13003.0,True,po_9-traverse-sainte-marie-13003_2020_03058_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,2 rue Lucien Rolmer : Arrêté de péril du 03/06/2020 - Main levée du 18/12/2020,Main levée du 18/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_2-rue-lucien-rolmer-13003_2020_03037_vdm.pdf,2 rue Lucien Rolmer,13003.0,True,ml_2-rue-lucien-rolmer-13003_2020_03037_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,128 rue Loubon : Arrêté de péril du 28/05/2020 - Main levée du 18/12/2020,Main levée du 18/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_128-rue-loubon-13003_2020_03035_vdm.pdf,128 rue Loubon,13003.0,True,ml_128-rue-loubon-13003_2020_03035_vdm.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,6 rue des Industrieux,6 rue des Industrieux,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_6-rue-des-industrieux-13003_2020_02901_vdm.pdf,6 rue des Industrieux,13003.0,True,po_6-rue-des-industrieux-13003_2020_02901_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,10 rue de Marathon Abrogation de l'arrêté,Abrogation de l'arrêté,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/10-rue-de-marathon-13003_abrogation_perimetre_2020_00022.pdf,10 rue de Marathon,13003.0,True,10-rue-de-marathon-13003_abrogation_perimetre_2020_00022.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,60 rue du Génie,60 rue du Génie,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/60-rue-du-genie-13003_2021_00627.pdf,60 rue du Génie,13003.0,True,60-rue-du-genie-13003_2021_00627.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,33 rue Danton,33 rue Danton,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/33-rue-danton-13003_2021_00599.pdf,33 rue Danton,13003.0,True,33-rue-danton-13003_2021_00599.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,47 rue Cavaignac,47 rue Cavaignac,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/47-rue-cavaignac-13003_2021_00551.pdf,47 rue Cavaignac,13003.0,True,47-rue-cavaignac-13003_2021_00551.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,52 rue Belle de Mai   Arrêté de mise en sécurité du 03/03/2021,Arrêté de mise en sécurité du 03/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/52-rue-belle-de-mai-13003_m.s_2021_00700_03-mars-2021.pdf,52 rue Belle de Mai,13003.0,True,52-rue-belle-de-mai-13003_m.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",3ème arrondissement,41 rue Fortuné Jourdan,41 rue Fortuné Jourdan,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/41-rue_fortune-jourdan-13003_2021_00743.pdf,41 rue Fortuné Jourdan,13003.0,True,41-rue_fortune-jourdan-13003_2021_00743.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",4ème arrondissement,38 boulevard Philippon - Main Levée du 04/01/2019,Main Levée du 04/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/mainlevee-38-boulevard-philippon-13004_2019_00034.pdf,38 boulevard Philippon,13004.0,True,mainlevee-38-boulevard-philippon-13004_2019_00034.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",4ème arrondissement,89 rue Pautrier - Main Levée Partielle 01831 du 04/06/2019  - Main Levée Partielle 01865 du 05/06/2019 - Arrêté modificatif de péril du 01/12/2020,Arrêté modificatif de péril du 01/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/arrete_modificatif_po_2020_02826_vdm.pdf,89 rue Pautrier,13004.0,True,arrete_modificatif_po_2020_02826_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",4ème arrondissement,8-10 impasse Croix de Régnier : Arrêté de péril du 24/06/2019  / Arrêté modificatif du 19/07/2019 - Main levée partielle du n°10 du 14/08/2019 - Arrêté de mise en sécurité du 04/02/21,Arrêté de mise en sécurité du 04/02/21,https://www.marseille.fr/sites/default/files/contenu/mairie/visuels/8-impasse-croix-de-regnier_13004_ms_2021_00426_1.pdf,8-10 impasse Croix de Régnier,13004.0,True,8-impasse-croix-de-regnier_13004_ms_2021_00426_1.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",4ème arrondissement,6A impasse Croix de Régnier,6A impasse Croix de Régnier,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_2020_01653_6a-impasse-croix-de-regnier-13004-vdm_du_13082020i.pdf,6A impasse Croix de Régnier,13004.0,True,po_2020_01653_6a-impasse-croix-de-regnier-13004-vdm_du_13082020i.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",4ème arrondissement,36 boulevard Boisson,36 boulevard Boisson,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/36-bd-boisson-13004_po_2020_02486.pdf,36 boulevard Boisson,13004.0,True,36-bd-boisson-13004_po_2020_02486.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",4ème arrondissement,60 rue Roquebrune,60 rue Roquebrune,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/pi_60_rue_roouebrune-13004_n2020_02529_.pdf,60 rue Roquebrune,13004.0,True,pi_60_rue_roouebrune-13004_n2020_02529_.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",4ème arrondissement,51 boulevard Dahdah,51 boulevard Dahdah,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/51-bd-dahdah-13004_2020_02621.pdf,51 boulevard Dahdah,13004.0,True,51-bd-dahdah-13004_2020_02621.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",4ème arrondissement,6A impasse Croix de Régnier - Main levée du 16/03/2021,Main levée du 16/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-6a-imp-croix-de-regnier-13004-2021-00774-160321.pdf,6A impasse Croix de Régnier,13004.0,True,ml-6a-imp-croix-de-regnier-13004-2021-00774-160321.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,6 boulevard Frangin  Arrêté de PI modificatif,Arrêté de PI modificatif,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/6-boulevard-louis-frangin-13005_pi_modif_2020_02739_1.pdf,6 boulevard Frangin,13005.0,True,6-boulevard-louis-frangin-13005_pi_modif_2020_02739_1.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,62 rue Sainte-Cécile : Arrêté de péril grave et imminent du 05/01/2019 - Arrêté de péril ordinaire du 15/10/2020,Arrêté de péril ordinaire du 15/10/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_62-rue-sainte-cecile-13005_2020_02406_vdm.pdf,62 rue Sainte-Cécile,13005.0,True,po_62-rue-sainte-cecile-13005_2020_02406_vdm.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,9 rue Louis Astruc : Arrêté de péril du 17/01/2019 - Main levée du 25/06/2019,Arrêté de péril du 17/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/9-RUE-LOUIS-ASTRUC-13005_2019_00197.pdf,9 rue Louis Astruc,13005.0,True,9-RUE-LOUIS-ASTRUC-13005_2019_00197.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,73 rue de la Loubière : Arrêté de péril du 29/01/2019 - Main Levée du 25/09/2020,Main Levée du 25/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_73-rue-de-la-loubiere-13005_2020_02194_vdm.pdf,73 rue de la Loubière,13005.0,True,ml_73-rue-de-la-loubiere-13005_2020_02194_vdm.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,44 rue Saint-Pierre : Arrêté de péril du 31/10/2018 - Main levée partielle du 18/01/2019 - Arrêté de réintégration du 21/01/2019 - Main levée du 08/10/2019,Arrêté de réintégration du 21/01/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/44-RUE-SAINT-PIERRE-13005_2019_00222.pdf,44 rue Saint-Pierre,13005.0,True,44-RUE-SAINT-PIERRE-13005_2019_00222.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,8 rue du Capitaine Galinat  Arrêté modificatif de péril grave imminent du 25/02/2021,Arrêté modificatif de péril grave imminent du 25/02/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/8-rue-capitaine-galinat-13005_modif_pgi_2021_00631.pdf,8 rue du Capitaine Galinat,13005.0,True,8-rue-capitaine-galinat-13005_modif_pgi_2021_00631.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,8 rue Fortin - Main Levée Partielle du 05/06/2019 - Main Levée du 30/10/2019,Main Levée du 30/10/2019,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/ml686rue6fortin61300582019803748.pdf,8 rue Fortin,13005.0,True,ml686rue6fortin61300582019803748.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,65 rue Nau : Arrêté de péril du 22/05/2019 - Arrêté de péril ordinaire du 01/09/2020,Arrêté de péril ordinaire du 01/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_65-rue-nau-13005_2020_01853_vdm.pdf,65 rue Nau,13005.0,True,po_65-rue-nau-13005_2020_01853_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,71 rue de la Loubière : Arrêté de péril du 24/01/2019 - Main Levée partielle du 14/03/2019 - Main Levée du 25/09/2020,Main Levée du 25/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml_71-rue-de-la-loubiere-13005_2020_02209_vdm.pdf,71 rue de la Loubière,13005.0,True,ml_71-rue-de-la-loubiere-13005_2020_02209_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,45 place Jean Jaurès  Arrêté de péril grave et imminent du 04/09/2019  Arrêté de péril ordinaite du 16/11/2020  Main levée d'arrêté de péril ordinaire du 03/03/2021- Main Levée du 04/03/2021,Arrêté de péril ordinaite du 16/11/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/45-place-jean-jaures_13005_po-2020_02678.pdf,45 place Jean Jaurès,13005.0,True,45-place-jean-jaures_13005_po-2020_02678.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,45 place Jean Jaurès  Arrêté de péril grave et imminent du 04/09/2019  Arrêté de péril ordinaite du 16/11/2020  Main levée d'arrêté de péril ordinaire du 03/03/2021- Main Levée du 04/03/2021,Main levée d'arrêté de péril ordinaire du 03/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/45-place-jean-jaures-13005_ml_2021_00697_03-mars-2021.pdf,45 place Jean Jaurès,13005.0,True,45-place-jean-jaures-13005_ml_2021_00697_03-mars-2021.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,45 place Jean Jaurès  Arrêté de péril grave et imminent du 04/09/2019  Arrêté de péril ordinaite du 16/11/2020  Main levée d'arrêté de péril ordinaire du 03/03/2021- Main Levée du 04/03/2021,Main Levée du 04/03/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-45-place-jean-jaures-13005_2021_00697.pdf,45 place Jean Jaurès,13005.0,True,ml-45-place-jean-jaures-13005_2021_00697.txt
Problème pathologies,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,43 place Jean Jaurès : Arrêté de péril grave et imminent du 07/11/2019 - Modification de l'arrêté du 18/12/2020,Modification de l'arrêté du 18/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_pni_43-place-jean-jaures-13005_2020_03029_vdm.pdf,43 place Jean Jaurès,13005.0,True,modif_pni_43-place-jean-jaures-13005_2020_03029_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,37 rue Fernand Pauriol : Arrêté du 18/11/2019 - Main levée du 07/02/2020  Arrêté modificatif du 16/11/2020,Arrêté modificatif du 16/11/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/37-rue-fernand-pautriol-13005_modif_pni_2020_02675.pdf,37 rue Fernand Pauriol,13005.0,True,37-rue-fernand-pautriol-13005_modif_pni_2020_02675.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,35 rue Fernand Pauriol : Arrêté de péril du 04/12/2019 - Arrêté modificatif du 01/12/2020,Arrêté modificatif du 01/12/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/modif_pni_35-rue-pauriol-13005_2020_02833_vdm.pdf,35 rue Fernand Pauriol,13005.0,True,modif_pni_35-rue-pauriol-13005_2020_02833_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,162 rue Saint-Pierre : Arrêté de péril imminent du 03/01/2020 - Arrêté de péril ordinaire du 16/09/2020,Arrêté de péril ordinaire du 16/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_162-rue-saint-pierre-13005_2020_02036_vdm.pdf,162 rue Saint-Pierre,13005.0,True,po_162-rue-saint-pierre-13005_2020_02036_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,275 rue Saint-Pierre - Arrété du 17/08/2020,Arrété du 17/08/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_2020_01695_275-rue-saint-pierre-13005.pdf,275 rue Saint-Pierre,13005.0,True,po_2020_01695_275-rue-saint-pierre-13005.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,7 rue de Bruys : Arrêté de péril du 04/02/2020 - Arrêté de péril ordinaire du 16/09/2020 - Main Levée du 05/02/2021,Arrêté de péril ordinaire du 16/09/2020,https://www.marseille.fr/sites/default/files/contenu/logement/Arretes-peril/po_7-rue-de-bruys-13005_2020_02037_vdm.pdf,7 rue de Bruys,13005.0,True,po_7-rue-de-bruys-13005_2020_02037_vdm.txt
Problème date,"CONSULTEZ LES DERNIERS ARRÊTÉS DE PÉRIL IMMINENT, DE MAIN LEVÉE ET DE RÉINTÉGRATION PARTIELLE DE LA VILLE DE MARSEILLE PAR ARRONDISSEMENT (ORDRE CHRONOLOGIQUE)",5ème arrondissement,7 rue de Bruys : Arrêté de péril du 04/02/2020 - Arrêté de péril ordinaire du 16/09/2020 - Main Levée du 05/02/2021,Main Levée du 05/02/2021,https://www.marseille.fr/sites/default/files/contenu/logement/Mains_Levees/ml-7-rue-de-bruys-13005_2021_00424.pdf,7 rue de Bruys,13005.0,True,ml-7-rue-de-bruys-13005_2021_00424.txt
